,flight_number,airline_code,departure_airport,arrival_airport,flighthistory_id,aircraft_id,original_departure_utc,published_dept_time,published_arr_time,present_condition,dewpoint,temperature,visibility,wind_speed,knots,bearing,altitude,callsign,ground_speed,latitude_degrees,longitude_degrees
855,14.0,OO,SLC,IDA,308279878.0,CFS718,2013-09-04 12:30:00+00,17:21:00,18:23:00,Mist,51.0,53.0,10.0,0.0,0.0,290.0,17356.29723,DAL1921,249,33.52999878,-112.0500031
856,3512.0,EV,ORD,GRB,306459778.0,CHQ5098,2013-08-20 01:25:00+00,12:50:00,13:49:00,Rain reported recently,55.0,77.0,10.0,4.6,4.6,230.0,17356.29723,DAL269,436,38.0,-117.6200027
857,62.0,MQ,DFW,CID,306513142.0,EGF2904,2013-08-20 16:20:00+00,19:05:00,21:00:00,Fog,53.0,73.0,5.9,10.36,10.36,220.0,17356.29723,DAL2402,454,37.45000076,-87.76999664
858,1058.0,DL,BTR,DFW,306318651.0,EGF3124,2013-08-18 22:00:00+00,21:30:00,23:00:00,Mist,55.24135887,39.0,8.06287664,9.21,9.21,20.0,17356.29723,UAL1549,416,38.11999893,-116.5199966
859,717.0,MQ,DFW,AMA,306418547.0,ASQ2517,2013-08-20 02:40:00+00,02:15:00,03:25:00,Light Rain Showers,66.0,68.0,5.0,4.6,4.6,190.0,17356.29723,ASQ5O17,390,38.27000046,-85.33000183
860,2425.0,AA,LAX,DFW,306342287.0,AAL2448,2013-08-18 20:30:00+00,19:00:00,22:00:00,Light Rain,60.0,73.0,10.0,3.45,3.45,300.0,17356.29723,AWE2147,355,42.09999847,-71.62000275
861,605.0,OO,OMA,MSP,306458963.0,SKW455O,2013-08-19 17:00:00+00,14:10:00,15:22:00,Smoke,69.0,78.0,5.9,9.21,9.21,230.0,17356.29723,GJS3699,402,40.86999893,-86.33000183
862,1892.0,OO,GTF,SLC,306429396.0,SKW4647,2013-08-19 18:58:00+00,12:15:00,13:46:00,Light Rain,62.0,69.0,5.9,6.9,6.9,260.0,17356.29723,EGF3691,152,33.52999878,-86.80000305
863,212.0,AA,DFW,SAN,306520641.0,AAL1121,2013-08-20 23:50:00+00,18:45:00,21:40:00,Fog,51.0,68.0,10.0,0.0,0.0,300.0,17356.29723,EGF3574,422,38.66999817,-82.01999664
864,1840.0,AA,FLL,DFW,306319394.0,AAL1747,2013-08-18 22:50:00+00,13:40:00,16:40:00,Rain reported recently,64.0,98.0,5.9,12.66,12.66,20.0,17356.29723,AWE713,441,39.61999893,-84.73000336
865,342.0,VX,LAX,SFO,306544635.0,SWA213,2013-08-20 21:40:00+00,01:10:00,02:25:00,Heavy Blowing Widespread Dust,71.0,86.0,10.0,4.6,4.6,40.0,17356.29723,TRS431,439,41.66999817,-71.62999725
866,1783.0,9K,STL,OWB,307762739.0,KAP310,2013-09-01 20:00:00+00,16:45:00,17:58:00,Thunderstorm in the vicinity,32.0,33.0,10.0,5.75,5.75,290.0,17356.29723,DAL2322,476,38.54999924,-85.87000275
867,229.0,AA,ATL,DFW,306519920.0,DAL2310,2013-08-20 12:44:00+00,18:20:00,20:35:00,Light Rain,44.0,50.0,10.0,1.15,1.15,240.0,17356.29723,UAL1409,453,39.22000122,-88.62999725
868,4097.0,EV,CLE,ATL,306412195.0,DAL1474,2013-08-19 16:54:00+00,10:55:00,12:42:00,Light Rain,77.0,84.0,10.0,0.0,0.0,330.0,17356.29723,UAL324,267,33.84999847,-118.5800018
869,545.0,OO,PHX,LAX,306443976.0,SWA301,2013-08-20 01:45:00+00,21:05:00,22:25:00,Rain,64.0,68.0,5.0,6.9,6.9,310.0,17356.29723,SKW5614,445,33.97999954,-115.1500015
870,846.0,DL,LAX,SEA,306342802.0,SKW6371,2013-08-19 00:16:00+00,00:05:00,02:35:00,Showers in the vicinity,48.0,59.0,5.9,9.21,9.21,220.0,17356.29723,DAL2292,186,33.43000031,-111.9499969
871,1832.0,EV,MOB,ATL,306453575.0,DAL828,2013-08-19 12:10:00+00,19:35:00,20:47:00,Mist,37.0,71.0,10.0,5.75,5.75,290.0,17356.29723,GLA154,275,34.77999878,-115.7799988
872,69.0,DL,SLC,BOI,306693462.0,AMF1362,2013-08-19 13:58:00+00,17:07:00,18:14:00,Light Rain Showers,68.0,75.0,10.0,11.51,11.51,210.0,17356.29723,DAL2020,444,34.11999893,-115.5699997
873,791.0,DL,JFK,SFO,306337388.0,AAL177,2013-08-18 21:55:00+00,14:00:00,20:19:00,Light Rain,53.0,68.0,10.0,14.96,14.96,240.0,17356.29723,TRS493,449,33.61999893,-86.41999817
874,658.0,DL,ATL,BWI,306508932.0,DAL2O25,2013-08-20 12:35:00+00,21:25:00,23:25:00,Mist,21.0,84.0,6.21,3.45,3.45,290.0,17356.29723,ASQ6127,412,32.95000076,-86.27999878
875,1509.0,DL,CMH,ATL,306514961.0,DAL1695,2013-08-20 20:35:00+00,21:01:00,22:30:00,Mist,71.0,75.0,5.9,9.21,9.21,340.0,17356.29723,TRS548,453,31.71999931,-84.69999695
876,663.0,AA,SAT,DFW,306367049.0,AAL842,2013-08-18 23:00:00+00,12:35:00,13:50:00,Light Rain Showers,59.0,77.0,10.0,3.45,3.45,100.0,17356.29723,DAL1602,404,34.16999817,-85.15000153
877,7404.0,MQ,ORD,OKC,306560367.0,CHQ5O75,2013-08-20 19:05:00+00,17:10:00,19:15:00,Rain Showers reported recently,62.0,68.0,8.0,11.51,11.51,300.0,17356.29723,EGF3387,420,31.79999924,-85.34999847
878,4502.0,S5,LGA,ORD,306445176.0,UAL331,2013-08-19 11:00:00+00,13:15:00,15:58:00,Mist,59.0,100.0,10.0,6.9,6.9,200.0,17356.29723,TRS692,429,32.59999847,-84.19999695
879,4864.0,RP,ORD,PIA,308043735.0,ASQ4094,2013-09-04 22:23:00+00,17:05:00,17:50:00,Light Thunderstorm Rain,60.0,62.0,10.0,4.6,4.6,240.0,17356.29723,EGF3299,285,32.52000046,-97.08000183
880,210.0,WN,PHX,LAX,306361967.0,SKW4804,2013-08-18 23:44:00+00,21:25:00,22:40:00,Haze,55.0,57.0,5.9,8.06,8.06,300.0,17356.29723,EGF3326,254,32.95000076,-96.90000153
881,2275.0,MQ,MCI,ORD,306449764.0,EGF2976,2013-08-20 00:35:00+00,11:15:00,12:45:00,Light Unknown Precipitation,73.0,89.0,5.9,11.51,11.51,290.0,17356.29723,AAL2419,377,33.95000076,-117.1299973
882,1154.0,S5,ORD,LGA,306357914.0,TCF3494,2013-08-19 00:01:00+00,23:30:00,01:47:00,Mist,42.0,80.0,5.9,6.71,6.71,240.0,18000.0,SWA20,466,31.35000038,-95.66999817
883,1152.0,CP,LAX,SFO,306342833.0,VRD933,2013-08-18 22:40:00+00,16:00:00,17:27:00,Haze,75.0,75.0,5.9,17.26,17.26,290.0,24000.0,DAL2025,439,34.15000153,-83.76999664
884,6311.0,DL,ATL,LGA,306399328.0,EGF3357,2013-08-19 23:20:00+00,21:45:00,00:20:00,Light Rain,62.0,68.0,10.0,14.96,14.96,290.0,17356.29723,UAL1674,201,33.95000076,-118.1800003
885,64.0,9K,CGI,STL,306353750.0,KAP31O,2013-08-18 14:50:00+00,15:50:00,16:45:00,Mist,51.0,60.0,8.06287664,16.11,16.11,320.0,17356.29723,GLA162,290,35.33000183,-118.8499985
886,898.0,MQ,MEM,ORD,306560246.0,LOF3397,2013-08-20 19:33:00+00,11:45:00,13:40:00,Mist,44.0,48.0,7.0,0.0,0.0,170.0,17356.29723,ASH3738,445,31.27000046,-94.62000275
887,759.0,AS,SAN,SEA,306269132.0,ASA239,2013-08-18 02:30:00+00,00:45:00,03:10:00,Light Rain Showers,50.0,60.0,5.9,19.56,19.56,110.0,34000.0,EGF2845,446,34.40000153,-102.0800018
888,1844.0,MQ,ORD,CMI,306559717.0,EGF2759,2013-08-21 00:45:00+00,23:30:00,00:20:00,Mist,44.0,73.0,10.0,10.36,10.36,90.0,17356.29723,SWA536,453,31.47999954,-98.15000153
889,8453.0,DL,JFK,SEA,306438235.0,DAL1443,2013-08-19 13:30:00+00,11:30:00,17:33:00,Haze,46.0,93.0,5.9,4.6,4.6,170.0,17356.29723,AAL1127,438,32.04999924,-101.5800018
890,1600.0,DL,LAS,ATL,306543538.0,DAL1553,2013-08-20 14:15:00+00,15:30:00,19:29:00,Haze,50.0,104.0,5.9,2.3,2.3,310.0,17356.29723,AAL1120,404,33.08000183,-96.02999878
891,6361.0,OO,PHX,LAX,306464336.0,SKW4794,2013-08-19 21:20:00+00,13:10:00,14:36:00,Mist,71.0,73.0,10.0,6.596111013,6.596111013,90.0,17356.29723,AAL309,431,33.52999878,-96.01999664
892,422.0,AA,DFW,DEN,306318756.0,AAL15O5,2013-08-18 22:30:00+00,15:15:00,17:15:00,Light Rain,55.0,60.0,8.06287664,5.75,5.75,990.0,17356.29723,AAL2254,459,32.13000107,-102.8199997
893,1100.0,DL,BWI,ATL,306508929.0,TRS389,2013-08-20 23:40:00+00,15:15:00,17:04:00,Showers in the vicinity,39.0,86.0,1.99,4.6,4.6,200.0,17356.29723,UAL1683,460,34.02999878,-99.44999695
894,1152.0,MQ,ATL,LGA,306501240.0,DAL1786,2013-08-20 13:45:00+00,13:25:00,15:35:00,Mist,17.0,73.0,8.06287664,4.6,4.6,250.0,17356.29723,AAL2496,362,32.45000076,-96.52999878
895,1845.0,MQ,ORD,RST,306358278.0,CHQ5077,2013-08-18 20:40:00+00,21:50:00,22:55:00,Haze,46.0,62.0,5.9,3.45,3.45,340.0,6000.0,SWA586,237,36.02000046,-115.25
896,185.0,G7,LGA,ILM,306536637.0,CHQ6051,2013-08-20 17:28:00+00,14:45:00,16:43:00,Smoke,73.0,77.0,5.0,0.0,0.0,250.0,17356.29723,SWA597,278,34.40000153,-118.5500031
897,188.0,DL,ATL,PHX,306399670.0,DAL1115,2013-08-19 20:30:00+00,16:59:00,20:54:00,Light Rain,55.24135887,53.0,8.06287664,9.21,9.21,320.0,17356.29723,UAL655,317,34.0,-117.5699997
898,5727.0,DL,DTW,BDL,306421403.0,FLG34O3,2013-08-19 20:00:00+00,23:35:00,01:19:00,Light Rain,69.0,80.0,10.0,8.06,8.06,200.0,17356.29723,CHQ6O48,357,41.22999954,-73.47000122
899,1675.0,RP,MEM,CLT,306313313.0,ASH2867,2013-08-18 19:30:00+00,18:30:00,20:19:00,Haze,66.0,82.0,6.21,10.36,10.36,100.0,17356.29723,FLG3541,194,40.58000183,-73.91999817
900,1858.0,MQ,CVG,ORD,306416041.0,CHQ5001,2013-08-19 23:40:00+00,15:40:00,16:50:00,Rain Showers reported recently,75.0,75.0,10.0,6.9,6.9,280.0,17356.29723,GJS6225,314,41.43000031,-73.76999664
901,593.0,OO,LAX,SFO,306544650.0,AAL1967,2013-08-20 22:40:00+00,00:04:00,01:25:00,Mist,68.0,68.0,2.0,4.6,4.6,240.0,17356.29723,JIA4688,227,42.79999924,-71.58000183
902,7700.0,AA,SFO,LAX,306368992.0,SWA1O34,2013-08-18 22:00:00+00,21:30:00,23:00:00,Thunderstorm,46.0,53.0,6.21,10.36,10.36,210.0,17356.29723,RPA3412,410,42.09999847,-76.30000305
903,9313.0,DL,ATL,RSW,306300860.0,DAL856,2013-08-18 23:55:00+00,13:19:00,14:58:00,Mist,64.0,71.0,5.9,14.96,14.96,310.0,17356.29723,CHQ4717,288,42.22999954,-72.91999817
904,1187.0,DL,MEM,ATL,306451202.0,DAL765,2013-08-19 14:45:00+00,16:30:00,18:05:00,Light Rain,75.0,75.0,10.0,0.0,0.0,250.0,17356.29723,SWA446O,147,37.70000076,-122.2200012
905,6861.0,EV,TYS,ATL,306481664.0,FLG3659,2013-08-19 21:30:00+00,22:50:00,23:50:00,Light Rain Showers,55.24135887,69.0,8.06287664,3.45,3.45,300.0,17356.29723,KAL259,258,40.31999969,-73.87000275
906,415.0,AA,ORD,STL,306460444.0,AAL1634,2013-08-19 23:45:00+00,20:40:00,21:50:00,Shallow Fog,53.0,59.0,10.0,8.06,8.06,200.0,17356.29723,SKW535F,463,33.97000122,-94.18000031
907,566.0,AA,DFW,MIA,306520455.0,AAL1414,2013-08-20 13:50:00+00,10:45:00,13:25:00,Smoke,26.0,59.0,10.0,13.81,13.81,220.0,17356.29723,SKW5398,240,37.79999924,-121.4700012
908,5130.0,DL,CLT,ATL,306514143.0,DAL944,2013-08-20 11:15:00+00,19:30:00,20:43:00,Mist,60.0,69.0,10.0,6.9,6.9,240.0,12000.0,EJA935,490,42.90000153,-84.06999969
909,541.0,9E,BTV,DTW,306406827.0,FLG4224,2013-08-19 10:00:00+00,21:05:00,23:02:00,Haze,55.0,57.0,10.0,5.75,5.75,300.0,17356.29723,AAL34,490,36.97999954,-111.6999969
910,7321.0,9E,GRR,MSP,306328283.0,FLG4014,2013-08-18 22:07:00+00,22:05:00,23:34:00,Light Rain,48.0,75.0,5.9,23.02,23.02,290.0,17356.29723,UAL1198,461,34.91999817,-114.3499985
911,4578.0,AA,ABQ,DFW,306319160.0,AAL1O24,2013-08-18 21:55:00+00,12:15:00,14:00:00,Mist,48.0,71.0,5.9,2.3,2.3,320.0,17356.29723,JBU493,420,43.04999924,-77.97000122
912,287.0,AA,SAT,DFW,306569486.0,AAL1392,2013-08-20 18:55:00+00,13:20:00,14:35:00,Light Rain,48.0,48.0,10.0,4.6,4.6,280.0,17356.29723,SWA1613,252,33.34999847,-86.75
913,223.0,MQ,LGA,DTW,306445024.0,DAL1231,2013-08-19 18:40:00+00,14:25:00,16:25:00,Mist,71.0,80.0,5.9,6.9,6.9,310.0,17356.29723,UAL1703,450,34.52999878,-117.4300003
914,1033.0,G7,ORD,DTW,306459678.0,SKW4544,2013-08-19 23:26:00+00,01:05:00,02:24:00,Rain,51.0,64.0,6.21,2.3,2.3,20.0,17356.29723,SWA442,241,39.40000153,-119.7300034
915,768.0,9K,MSS,ALB,308527201.0,KAP550,2013-09-09 11:15:00+00,16:57:00,17:59:00,Mist,37.0,42.0,15.0,13.81,13.81,260.0,17356.29723,ASQ4426,363,39.45000076,-101.8799973
916,441.0,DL,ATL,BOS,306398773.0,DAL1600,2013-08-19 11:29:00+00,20:30:00,23:16:00,Light Drizzle,44.0,55.0,5.9,3.45,3.45,320.0,17356.29723,DAL2319,430,44.04999924,-85.66999817
917,22.0,9K,STL,CGI,308058252.0,KAP83,2013-09-04 19:50:00+00,19:50:00,20:40:00,Mist,71.0,73.0,10.0,0.0,0.0,230.0,17356.29723,AAY1O4,451,38.70000076,-98.31999969
918,150.0,MQ,LIT,DFW,306547906.0,EGF3122,2013-08-20 13:40:00+00,21:15:00,22:30:00,Mist,48.0,53.0,10.0,8.06,8.06,280.0,12000.0,JBU156,218,42.25,-70.59999847
919,223.0,AA,JFK,SFO,306438259.0,AAL59,2013-08-19 11:55:00+00,14:30:00,20:45:00,Blowing Widespread Dust,46.0,62.0,5.9,6.9,6.9,990.0,17356.29723,ASH3743,446,40.40000153,-85.65000153
920,5340.0,MQ,EWR,ORD,306357816.0,UAL258,2013-08-18 22:23:00+00,19:59:00,22:19:00,Thunderstorm,77.0,84.0,5.9,27.62,27.62,120.0,17356.29723,AAL1O26,436,37.81999969,-84.15000153
921,6361.0,EV,ATL,TRI,306501793.0,ASQ5186,2013-08-20 17:35:00+00,21:28:00,22:32:00,Haze,51.0,53.0,10.0,12.66,12.66,250.0,17356.29723,SKW5161,449,38.36999893,-83.05000305
922,3956.0,US,MIA,PHL,306552979.0,AAL858,2013-08-20 13:15:00+00,11:45:00,14:35:00,Light Rain,51.0,73.0,10.0,11.51,11.51,290.0,17356.29723,SWA2437,384,39.27000046,-84.23000336
923,5609.0,EV,ORD,OMA,306460188.0,EGF3O68,2013-08-19 18:00:00+00,22:40:00,00:07:00,Light Rain,73.0,84.0,10.0,4.6,4.6,30.0,17356.29723,EGF3185,387,41.20000076,-86.87999725
924,496.0,AA,LAX,DFW,306342284.0,AAL2450,2013-08-18 21:25:00+00,14:00:00,17:05:00,Fog,44.0,73.0,8.06287664,6.9,6.9,270.0,17356.29723,CPZ5689,471,40.79999924,-87.37000275
925,242.0,US,PHL,BOS,306563693.0,JBU260,2013-08-20 17:49:00+00,18:15:00,19:35:00,Mist,46.0,66.0,5.9,4.6,4.6,330.0,17356.29723,EJA656,282,38.97999954,-90.30000305
926,1134.0,MQ,CLT,MIA,306413023.0,EGF3536,2013-08-19 21:00:00+00,09:40:00,11:45:00,Drizzle reported recently,60.0,80.0,6.21,6.9,6.9,30.0,17356.29723,SWA3563,447,37.77999878,-83.12999725
927,1337.0,OO,LAX,SMF,306342916.0,SKW6462,2013-08-19 05:43:00+00,15:10:00,16:39:00,Light Rain,69.0,89.0,6.21,9.21,9.21,130.0,39000.0,AAY184,411,40.41999817,-120.0999985
928,5962.0,MQ,ORD,ATL,306559495.0,ASH3780,2013-08-20 21:01:00+00,11:05:00,12:50:00,Fog,51.0,68.0,10.0,12.66,12.66,990.0,17356.29723,SKW2607,373,35.41999817,-119.0699997
929,391.0,AA,SFO,JFK,306571398.0,DAL268,2013-08-20 18:20:00+00,14:00:00,19:45:00,Light Rain,37.0,102.0,6.21,9.21,9.21,350.0,24000.0,PDT4463,218,37.47999954,-81.83000183
930,8638.0,EV,BQK,ATL,306405885.0,ASQ5527,2013-08-19 20:30:00+00,16:02:00,17:10:00,Fog,51.0,60.0,10.0,5.75,5.75,360.0,17356.29723,GJS6189,430,38.34999847,-88.97000122
931,2593.0,CP,LGA,SAV,306445293.0,TCF60O2,2013-08-19 12:30:00+00,12:30:00,15:02:00,Light Rain,35.0,87.0,10.0,3.45,3.45,260.0,17356.29723,AAL1131,440,38.36999893,-85.47000122
932,592.0,AA,DEN,DFW,306519303.0,AAL328,2013-08-20 12:00:00+00,19:05:00,21:00:00,Light Rain Showers,55.0,57.0,6.0,9.21,9.21,230.0,17356.29723,EJA979,506,39.63000107,-86.83000183
933,1071.0,AA,ORD,MSP,306460161.0,FLG3483,2013-08-19 10:45:00+00,16:20:00,17:50:00,Light Rain,55.0,59.0,8.06287664,2.3,2.3,240.0,1500.0,EGF3598,279,39.58000183,-86.09999847
934,637.0,OO,PHX,LAX,306464338.0,SKW6522,2013-08-19 22:18:00+00,13:00:00,14:30:00,Mist,77.0,77.0,3.73,3.45,3.45,160.0,17356.29723,DAL798,493,41.08000183,-85.56999969
935,1339.0,DL,ATL,EWR,306500997.0,DAL5O4,2013-08-20 23:50:00+00,19:10:00,21:33:00,Showers in the vicinity,77.0,84.0,5.9,11.51,11.51,90.0,17356.29723,SKW4695,415,40.13000107,-120.8700027
936,4064.0,DL,DTW,ORD,306421807.0,SKW4767,2013-08-19 21:35:00+00,19:25:00,20:49:00,Haze,55.0,57.0,5.9,5.75,5.75,330.0,17356.29723,EGF33O4,306,37.97000122,-86.12000275
937,7151.0,AA,DFW,AUS,306418588.0,AAL1833,2013-08-19 23:05:00+00,17:05:00,18:05:00,Haze,60.0,91.0,10.0,11.51,11.51,270.0,17356.29723,AWE1797,452,39.04999924,-89.18000031
938,255.0,AA,XNA,DFW,306585228.0,EGF328O,2013-08-20 14:25:00+00,21:15:00,22:30:00,Mist,69.0,73.0,10.0,10.36,10.36,220.0,17356.29723,FLG3686,430,41.34999847,-82.81999969
939,1213.0,VX,DFW,LAX,306318975.0,AAL161,2013-08-18 19:30:00+00,12:15:00,15:30:00,Mist,77.0,84.0,5.9,8.06,8.06,290.0,2000.0,SWA845,446,37.18000031,-85.52999878
940,1500.0,MQ,ORD,DAY,306357561.0,LOF3362,2013-08-18 23:21:00+00,03:25:00,04:30:00,Light Rain,35.0,69.0,10.0,5.75,5.75,10.0,6000.0,CPZ5757,302,40.18000031,-83.05000305
941,5405.0,9E,OMA,DTW,306458934.0,FLG3821,2013-08-19 18:35:00+00,18:35:00,20:41:00,Haze,46.0,64.0,10.0,8.06,8.06,280.0,17356.29723,SWA280,470,34.86999893,-119.3000031
942,4865.0,9K,STL,OWB,307961023.0,KAP280,2013-09-03 16:45:00+00,20:00:00,21:13:00,Light Rain,75.0,87.0,10.0,3.45,3.45,310.0,17356.29723,SKW2619,376,34.63000107,-119.6999969
943,341.0,9E,ORD,MSP,307259646.0,TCF3477,2013-08-27 18:34:00+00,12:55:00,14:25:00,Light Rain,75.0,82.0,7.0,11.51,11.51,50.0,17356.29723,VRD136,350,37.91999817,-121.5800018
944,469.0,EV,PVD,DTW,306566797.0,ASQ4988,2013-08-20 16:35:00+00,11:00:00,13:12:00,Mist,59.0,93.0,10.0,6.9,6.9,310.0,17356.29723,EJA914,378,38.18000031,-121.8300018
945,342.0,OO,LAX,SBA,306443841.0,SKW2634,2013-08-19 15:35:00+00,20:30:00,21:15:00,Light Rain,51.0,69.0,10.0,13.81,13.81,230.0,17356.29723,SWA1499,419,35.68000031,-120.7200012
946,4047.0,MQ,DFW,AMA,306298076.0,ASQ2561,2013-08-18 21:25:00+00,20:00:00,21:10:00,Light Rain,73.0,80.0,6.21,9.21,9.21,170.0,17356.29723,PDT4430,191,39.97999954,-74.81999969
947,3212.0,DL,MCO,ATL,306206519.0,SWA3O36,2013-08-17 20:40:00+00,18:30:00,19:58:00,Light Rain,51.0,57.0,5.9,13.81,13.81,350.0,17356.29723,EGF3610,398,35.52999878,-120.6200027
948,2067.0,DL,DTW,MKE,306421766.0,DAL1679,2013-08-19 17:45:00+00,23:55:00,01:07:00,Mist,62.0,73.0,10.0,10.36,10.36,260.0,17356.29723,SWA167,428,36.95000076,-118.3000031
949,794.0,UA,LGA,ORD,306545870.0,AAL303,2013-08-20 10:30:00+00,19:00:00,21:47:00,Haze,55.0,71.0,5.9,12.66,12.66,170.0,17356.29723,UAL1575,420,38.27999878,-115.6999969
950,6341.0,S5,BOS,LGA,306405503.0,TCF5899,2013-08-19 10:30:00+00,14:00:00,15:19:00,Light Rain Showers,41.0,60.0,10.0,4.6,4.6,270.0,17356.29723,VRD183,448,37.95000076,-118.6999969
951,1134.0,AA,DFW,ORD,306419175.0,CKK229,2013-08-19 17:00:00+00,22:05:00,00:30:00,Haze,57.0,66.0,5.9,12.66,12.66,330.0,17356.29723,SKW333P,342,37.41999817,-122.3300018
952,694.0,DL,DTW,PHL,306523141.0,DAL1268,2013-08-20 23:35:00+00,14:23:00,16:01:00,Fog,39.0,46.0,10.0,10.36,10.36,140.0,17356.29723,SWA442,236,39.38000107,-119.75
953,2050.0,MQ,EWR,ORD,306424418.0,EGF3134,2013-08-19 22:25:00+00,11:40:00,14:00:00,Mist,69.0,71.0,5.9,0.0,0.0,990.0,17356.29723,SWA408,400,37.84999847,-120.8000031
954,2408.0,MQ,ABI,DFW,306202568.0,EGF2897,2013-08-17 22:35:00+00,13:35:00,14:30:00,Thunderstorm in the vicinity,42.0,71.0,10.0,3.45,3.45,130.0,17356.29723,AAL1585,188,37.54999924,-122.1500015
955,700.0,FL,PIT,ATL,306464692.0,TRS694,2013-08-19 17:00:00+00,17:00:00,18:40:00,Patches Fog,62.0,84.0,6.21,10.36,10.36,210.0,9000.0,GJS6244,215,43.61999893,-70.16999817
956,250.0,UA,SFO,ORD,306471688.0,UAL1100,2013-08-20 05:55:00+00,19:26:00,23:42:00,Mist,50.0,53.0,5.9,20.71,20.71,90.0,17356.29723,AWI3778,375,42.81999969,-73.31999969
957,1740.0,EV,ATL,ECP,306300161.0,ASQ5570,2013-08-18 23:44:00+00,20:50:00,21:59:00,Mist,48.0,55.0,8.06287664,10.36,10.36,250.0,17356.29723,SWA2249,383,38.34999847,-121.6800003
958,1328.0,9K,MWA,STL,307745747.0,KAP716,2013-09-01 22:15:00+00,01:00:00,01:50:00,Thunderstorm in the vicinity,48.0,64.0,5.9,6.9,6.9,290.0,17356.29723,ASA568,480,35.38000107,-119.7699966
959,877.0,9E,ATL,TYS,307503614.0,DAL341,2013-08-31 00:30:00+00,23:10:00,00:01:00,Mist,68.0,71.0,8.06287664,6.596111013,6.596111013,190.0,17356.29723,CPZ5757,307,40.18000031,-83.02999878
960,1153.0,VX,LAX,SFO,306342813.0,UAL746,2013-08-19 00:33:00+00,20:10:00,21:25:00,Haze,73.0,77.0,7.0,5.75,5.75,240.0,17356.29723,SWA1353,153,42.38000107,-70.87999725
961,5725.0,DL,LGA,ATL,306545493.0,DAL1247,2013-08-21 01:00:00+00,12:00:00,14:27:00,Mist,69.0,77.0,5.9,10.36,10.36,260.0,17356.29723,ASH3795,410,43.47999954,-72.75
962,2500.0,VX,LAX,LAS,306544293.0,DAL2170,2013-08-21 01:05:00+00,18:20:00,19:30:00,Mist,48.0,50.0,10.0,4.6,4.6,250.0,3000.0,SWA3135,390,42.77999878,-72.58000183
963,7231.0,PDT,PHL,SYR,306564157.0,PDT4398,2013-08-20 19:45:00+00,19:45:00,21:00:00,Light Rain,50.0,68.0,10.0,10.36,10.36,230.0,17356.29723,EJA304,301,41.13000107,-74.12000275
964,7765.0,AA,JFK,BOS,308121608.0,DAL2445,2013-09-05 12:59:00+00,16:50:00,18:00:00,Light Rain Showers,46.0,53.0,10.0,9.21,9.21,290.0,17356.29723,EJA892,363,42.15000153,-72.80000305
965,874.0,DL,LGA,DTW,306343783.0,EGF3603,2013-08-19 00:40:00+00,15:05:00,17:15:00,Light Rain Showers,24.0,64.0,6.21,9.21,9.21,50.0,17356.29723,SWA3412,397,43.09999847,-75.26999664
966,3364.0,9E,JFK,BOS,306336926.0,JBU418,2013-08-19 00:10:00+00,23:30:00,01:12:00,Light Rain,39.0,68.0,3.73,3.45,3.45,340.0,17356.29723,AWE475,302,37.88000107,-121.9199982
967,244.0,RP,LEX,DTW,306444736.0,ASQ4970,2013-08-19 10:29:00+00,12:00:00,13:28:00,Mist,48.0,64.0,5.9,10.36,10.36,290.0,17356.29723,DAL745,441,38.09999847,-117.3700027
968,7001.0,MQ,OKC,ORD,306458790.0,LOF3382,2013-08-19 19:24:00+00,11:00:00,13:05:00,Mist,73.0,102.0,4.35,16.11,16.11,200.0,53000.0,EGF357O,343,40.91999817,-74.15000153
969,619.0,9E,ORD,MSP,306460130.0,TCF3534,2013-08-19 23:05:00+00,12:55:00,14:25:00,Mist,75.0,86.0,5.9,0.0,0.0,320.0,17356.29723,SCX252,407,43.08000183,-75.08000183
970,720.0,DL,ATL,GSP,306399159.0,FLG3826,2013-08-19 21:30:00+00,00:30:00,01:29:00,Light Rain,73.0,82.0,7.0,2.3,2.3,260.0,12000.0,UAL638,240,41.0,-74.31999969
971,66.0,9K,STL,CGI,306424037.0,KAP409,2013-08-19 14:30:00+00,01:20:00,02:10:00,Fog,55.0,57.0,10.0,0.0,0.0,290.0,17356.29723,TCF5881,354,42.02000046,-72.12000275
972,4017.0,DL,SAN,SLC,306366966.0,DAL2378,2013-08-18 20:10:00+00,20:10:00,21:55:00,Thunderstorm in the vicinity,66.0,82.0,8.0,5.75,5.75,170.0,17356.29723,UCA4849,237,41.72000122,-71.84999847
973,141.0,DL,LAX,MSP,306544395.0,SCX422,2013-08-20 16:55:00+00,18:00:00,21:30:00,Haze,64.0,68.0,3.0,3.45,3.45,240.0,17356.29723,GJS3706,410,44.22999954,-75.98000336
974,900.0,EV,MCI,IAD,306348273.0,ASH3756,2013-08-18 22:09:00+00,12:47:00,15:15:00,Thunderstorm in the vicinity,73.0,80.0,5.9,0.0,0.0,220.0,17356.29723,AAL1298,189,33.77999878,-117.6500015
975,7171.0,EV,ATL,FSM,306501040.0,ASQ4914,2013-08-20 19:25:00+00,00:46:00,02:34:00,Haze,66.0,80.0,10.0,10.36,10.36,110.0,17356.29723,ASQ4521,490,43.0,-80.12999725
976,1486.0,MQ,LEX,ORD,306343549.0,ASQ6052,2013-08-18 19:54:00+00,10:00:00,11:20:00,Light Rain,44.0,64.0,10.0,16.11,16.11,330.0,17356.29723,SWA4275,458,36.22999954,-115.4199982
